Yil,Marka,Model,Yakit,Sanziman,Km,Boya,Degisen,Kaput_Tavan,Fiyat,beygir,Tramer,Hafta
2013,FORD,MONDEO,DIESEL,AUTOMATIC,15416,4,0,0,73200,120,0,22
2016,SKODA,RAPID,DIESEL,AUTOMATIC,21859,0,0,0,71200,66,349,22
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,110410,8,0,0,74000,77,620,22
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,56733,1,3,0,73600,77,4477,22
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,87953,4,0,0,70500,77,1645,22
2012,FORD,MONDEO,DIESEL,AUTOMATIC,69947,2,0,0,76000,120,0,22
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,90947,1,0,0,71400,77,2273,22
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,36521,0,0,0,73800,100,0,22
2014,JEEP,COMPASS,PETROL,AUTOMATIC,62300,0,0,0,78000,115,0,22
2016,VOLKSWAGEN,JETTA,PETROL,AUTOMATIC,8114,2,0,0,78400,92,0,22
2013,AUDI,A3,DIESEL,AUTOMATIC,74000,0,0,0,83100,77,1245,22
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,9329,0,0,0,81900,100,0,22
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,20248,0,0,0,83100,66,0,22
2013,AUDI,A3,DIESEL,AUTOMATIC,78304,0,0,0,82500,77,0,22
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,15029,0,0,0,83100,66,459,22
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,11835,0,0,0,83100,66,0,22
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,17247,0,0,0,82300,66,1000,22
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,17418,0,0,0,82200,66,0,22
2015,VOLKSWAGEN,GOLF,PETROL,AUTOMATIC,22270,0,0,0,90100,90,0,22
2014,AUDI,A3,DIESEL,AUTOMATIC,90685,2,0,0,86500,77,2419,22
2014,VOLVO,S60,DIESEL,AUTOMATIC,121857,2,1,0,80000,84,0,22
2014,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,72540,2,0,0,83000,77,6020,22
2016,SKODA,OCTAVIA,DIESEL,AUTOMATIC,27381,0,1,0,86000,81,3145,22
2015,AUDI,A3,DIESEL,AUTOMATIC,97325,0,0,0,91600,81,240,22
2016,NISSAN,QASHQAI,DIESEL,MANUAL,11741,0,0,0,96100,81,0,22
2016,NISSAN,QASHQAI,DIESEL,MANUAL,10972,0,0,0,96000,81,0,22
2016,NISSAN,QASHQAI,DIESEL,MANUAL,10175,0,0,0,95700,81,0,22
2016,NISSAN,QASHQAI,DIESEL,MANUAL,11263,0,0,0,95700,81,0,22
2016,NISSAN,QASHQAI,DIESEL,MANUAL,11667,0,0,0,95600,81,0,22
2015,VOLVO,S60,DIESEL,MANUAL,40173,1,2,0,93700,84,14242,22
2015,AUDI,A3,DIESEL,AUTOMATIC,25520,1,0,0,94300,81,0,22
2015,BMW,2_Serisi,PETROL,AUTOMATIC,38521,1,0,1,97700,100,5841,22
2012,BMW,3_Serisi,DIESEL,AUTOMATIC,100547,3,0,0,101000,135,9449,22
2008,LAND ROVER,FREELANDER,DIESEL,AUTOMATIC,25266,3,0,0,108500,160,0,22
2015,AUDI,A3,DIESEL,AUTOMATIC,35704,0,0,0,100800,81,787,22
2015,OPEL,INSIGNIA,DIESEL,AUTOMATIC,25269,1,0,0,104500,120,399,22
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,34766,0,0,0,103400,96,258,22
2015,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,55000,0,0,0,103100,120,0,22
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,19735,1,0,0,105100,96,2289,22
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,18385,1,0,0,104800,96,0,22
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,21681,0,0,0,105400,96,0,22
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,24193,0,0,0,105400,96,0,22
2016,RENAULT,TALISMAN,DIESEL,AUTOMATIC,34850,1,0,0,103800,96,0,22
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,18426,0,0,0,106100,96,0,22
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,19392,0,0,0,105800,96,0,22
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,18817,0,0,0,105600,96,0,22
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,17736,0,0,0,105300,96,1130,22
2016,RENAULT,TALISMAN,DIESEL,AUTOMATIC,32310,0,0,0,104200,96,0,22
2013,MERCEDES_BENZ,C_SERISI,PETROL,AUTOMATIC,49845,0,0,0,108400,115,0,22
2016,SKODA,SUPERB,DIESEL,AUTOMATIC,31683,0,0,0,115300,88,0,22
2014,AUDI,A4,DIESEL,AUTOMATIC,86471,5,1,0,116900,110,9185,22
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,17089,0,0,0,115000,96,0,22
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,17412,0,0,0,115200,96,0,22
2013,AUDI,A4,DIESEL,AUTOMATIC,80094,4,0,0,113000,177,4143,22
2013,BMW,3_Serisi,DIESEL,AUTOMATIC,105439,2,0,0,124100,135,1030,22
2006,LAND ROVER,DISCOVERY,DIESEL,AUTOMATIC,132212,0,0,0,128000,190,2303,22
2012,LAND ROVER,FREELANDER_II,PETROL,AUTOMATIC,59767,0,1,0,124000,177,8465,22
2016,MERCEDES_BENZ,A_SERISI,DIESEL,AUTOMATIC,16177,0,0,0,131000,80,0,22
2014,MERCEDES_BENZ,C_SERISI,PETROL,AUTOMATIC,68821,1,0,0,141200,115,3896,22
2013,BMW,3_Serisi,DIESEL,AUTOMATIC,81615,2,0,0,142500,135,0,22
2016,BMW,3_Serisi,PETROL,AUTOMATIC,32385,0,0,0,143000,125,0,22
2013,BMW,5_Serisi,DIESEL,AUTOMATIC,74216,1,2,0,161000,135,46034,22
2012,BMW,5_Serisi,DIESEL,AUTOMATIC,104867,3,1,0,162000,160,13162,22
2016,MERCEDES_BENZ,E_SERISI,PETROL,AUTOMATIC,23310,1,0,0,163500,115,1294,22
2016,MERCEDES_BENZ,E_SERISI,DIESEL,AUTOMATIC,15372,0,0,0,175900,115,0,22
2013,AUDI,Q5,DIESEL,AUTOMATIC,84687,4,0,0,174400,130,4365,22
2016,MERCEDES_BENZ,C_SERISI,DIESEL,AUTOMATIC,14352,0,0,0,183500,100,0,22
2016,MERCEDES_BENZ,C_SERISI,DIESEL,AUTOMATIC,17384,0,0,0,183100,100,0,22
2016,MERCEDES_BENZ,C_SERISI,DIESEL,AUTOMATIC,37587,0,0,0,188300,100,0,22
2016,VOLVO,XC60,DIESEL,AUTOMATIC,32671,0,0,0,194300,140,0,22
2016,MERCEDES_BENZ,C_SERISI,DIESEL,AUTOMATIC,23931,0,0,0,190100,100,0,22
2016,MERCEDES_BENZ,C_SERISI,DIESEL,AUTOMATIC,10953,0,0,0,191400,100,0,22
2016,MERCEDES_BENZ,C_SERISI,DIESEL,AUTOMATIC,6232,0,0,0,196100,100,0,22
2015,AUDI,A6,DIESEL,AUTOMATIC,56342,2,1,0,220100,140,7840,22
2015,FIAT,DOBLO,DIESEL,MANUAL,59467,1,0,0,44100,66,0,22
2013,FORD,FOCUS,DIESEL,MANUAL,52619,3,0,0,47300,70,0,22
2015,FORD,TRANSIT,DIESEL,MANUAL,147826,0,0,0,69000,100,0,22
2014,RENAULT,CLIO_IV,DIESEL,MANUAL,111581,4,1,0,37000,55,0,22
2014,RENAULT,CLIO_IV,DIESEL,AUTOMATIC,105864,3,3,0,49600,66,0,22
2013,SEAT,LEON,PETROL,AUTOMATIC,52290,2,0,0,61700,77,0,22
2015,SKODA,SUPERB,DIESEL,AUTOMATIC,42514,0,0,0,92000,77,0,22
2013,TOYOTA,COROLLA,DIESEL,AUTOMATIC,156325,2,0,0,54100,66,0,22
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,15922,0,0,0,82000,66,0,22
2006,VOLKSWAGEN,CADDY,DIESEL,MANUAL,212180,0,0,0,19100,77,0,22
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,145694,4,1,0,64100,77,0,22
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,159470,5,0,0,64600,77,0,22
2014,VOLKSWAGEN,NEW_BEETLE,PETROL,MANUAL,41667,1,0,0,62100,77,0,22
2015,VOLKSWAGEN,POLO,PETROL,AUTOMATIC,16271,0,0,0,62500,66,0,22
2010,CHERY,TAXIM,PETROL,MANUAL,133246,4,0,0,9100,105,0,22
2009,CHEVROLET,EPICA,DIESEL,AUTOMATIC,95100,1,0,0,39200,,0,22
2013,CITROEN,C_ELYSEE,PETROL,MANUAL,57246,3,1,0,35300,53,0,22
2012,CITROEN,DS5,DIESEL,AUTOMATIC,179274,0,0,0,65000,84,0,22
2012,FIAT,DOBLO,DIESEL,MANUAL,104842,0,0,0,21800,66,2000,22
2015,FIAT,DOBLO,DIESEL,MANUAL,59467,1,0,0,45000,66,0,22
2013,FIAT,DUCATO,DIESEL,MANUAL,221721,1,1,0,42000,96,0,22
2013,FORD,FOCUS,DIESEL,MANUAL,52619,3,0,0,46000,70,0,22
2013,FORD,MONDEO,DIESEL,MANUAL,114497,0,0,0,57400,85,0,22
2012,HYUNDAI,ACCENT_BLUE,DIESEL,MANUAL,91577,2,2,0,34100,94,0,22
2014,HYUNDAI,I20,DIESEL,MANUAL,74408,1,1,0,36600,66,0,22
2013,ISUZU,D_MAX,DIESEL,MANUAL,148820,0,0,0,53800,120,0,22
2006,NISSAN,MURANO,PETROL,AUTOMATIC,126278,1,0,0,43600,172,0,22
2000,PEUGEOT,306,PETROL,AUTOMATIC,157383,0,0,0,14500,66,0,22
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,175507,4,3,0,32600,55,0,22
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,186074,2,2,0,32500,55,0,22
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,193532,0,2,0,32400,55,0,22
2014,RENAULT,CLIO_IV,DIESEL,AUTOMATIC,141047,0,3,1,45600,66,0,22
2012,RENAULT,MASTER,DIESEL,MANUAL,83773,0,1,0,36800,92,0,22
2014,RENAULT,SYMBOL,DIESEL,MANUAL,41236,0,1,0,34300,55,0,22
2014,RENAULT,SYMBOL,DIESEL,MANUAL,148376,0,2,0,30700,66,0,22
2015,RENAULT,SYMBOL,PETROL,MANUAL,33172,0,0,0,35100,55,0,22
2013,VOLKSWAGEN,JETTA,PETROL,AUTOMATIC,71655,4,0,0,63500,90,0,22
2015,FORD,COURIER,DIESEL,MANUAL,79206,4,0,0,52100,95,2934,22
2015,FORD,TRANSIT,DIESEL,MANUAL,37133,0,0,0,72200,100,0,22
2016,KIA,SPORTAGE,PETROL,AUTOMATIC,5013,0,0,0,114000,130,0,22
2013,RENAULT,MEGANE,DIESEL,MANUAL,162750,1,0,0,39800,66,995,22
2011,RENAULT,SYMBOL,DIESEL,MANUAL,209868,3,1,1,23600,,9188,22
2005,FORD,FIESTA,DIESEL,AUTOMATIC,249204,0,0,0,21000,,0,22
2006,HYUNDAI,MATRIX,DIESEL,MANUAL,173000,0,0,0,15600,75,7073,22
2013,SKODA,SUPERB,DIESEL,AUTOMATIC,172371,1,2,0,66800,103,10986,22
2013,SKODA,SUPERB,DIESEL,AUTOMATIC,155117,1,1,0,70300,103,2150,22
2013,AUDI,Q3,PETROL,AUTOMATIC,43017,0,0,0,102700,110,3638,22
2008,JEEP,GRAND_CHEROKEE,DIESEL,AUTOMATIC,49165,3,1,0,116000,160,2296,22
2016,MERCEDES_BENZ,E_SERISI,DIESEL,AUTOMATIC,18784,0,0,0,314600,143,0,22
2007,TATA,INDIGO,PETROL,MANUAL,86538,0,0,0,10500,51,1520,23
2000,FIAT,PALIO,PETROL,MANUAL,102963,4,2,0,14000,51,1000,23
2001,RENAULT,SYMBOL,PETROL,MANUAL,142683,0,0,0,15000,98,760,23
2006,HYUNDAI,GETZ,PETROL,MANUAL,100384,6,1,0,25600,71,1806,23
2004,OPEL,CORSA,PETROL,AUTOMATIC,145018,6,1,0,26600,,4398,23
2004,VOLKSWAGEN,PASSAT,PETROL,MANUAL,230662,8,0,0,28500,75,2564,23
2011,HYUNDAI,I20,PETROL,MANUAL,120353,3,1,0,26600,73,2910,23
2006,TOYOTA,COROLLA,DIESEL,AUTOMATIC,235680,5,0,0,25900,66,770,23
2009,HYUNDAI,ACCENT_ERA,DIESEL,MANUAL,187801,5,1,0,30600,81,1072,23
2014,RENAULT,SYMBOL,DIESEL,MANUAL,138251,4,2,0,31300,66,10383,23
2011,RENAULT,KANGOO,DIESEL,MANUAL,207511,4,1,0,25300,63,2074,23
2004,VOLKSWAGEN,POLO,PETROL,AUTOMATIC,179636,1,1,0,31400,,1771,23
2013,FIAT,LINEA,DIESEL,MANUAL,133050,3,0,1,30900,70,7621,23
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,184474,3,4,0,30600,55,6881,23
2010,HYUNDAI,GETZ,PETROL,AUTOMATIC,60032,7,0,0,30000,71,1820,23
2009,HONDA,CITY,PETROL,AUTOMATIC,49067,5,1,0,35500,73,8170,23
2012,CHEVROLET,AVEO,DIESEL,MANUAL,87053,3,0,0,28600,55,0,23
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,177043,5,0,0,31200,55,9318,23
2013,FIAT,LINEA,DIESEL,MANUAL,141190,1,1,0,30500,70,4487,23
2013,RENAULT,SYMBOL,DIESEL,MANUAL,101358,3,1,0,34500,55,5513,23
2006,TOYOTA,COROLLA,DIESEL,AUTOMATIC,191285,0,0,0,33700,66,0,23
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,183980,5,1,0,31000,55,4202,23
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,172114,0,3,1,32800,55,6889,23
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,171760,2,2,1,32500,55,5454,23
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,177246,6,1,1,31400,55,3065,23
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,181534,4,0,0,29600,55,3217,23
2013,FIAT,LINEA,DIESEL,MANUAL,139438,8,1,0,33500,70,3024,23
2013,FIAT,LINEA,DIESEL,MANUAL,129165,4,1,1,33200,70,3470,23
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,77945,7,3,0,34100,55,7302,23
2013,FIAT,LINEA,DIESEL,MANUAL,226459,0,0,0,32700,70,0,23
2014,RENAULT,CLIO,DIESEL,MANUAL,167717,4,2,0,35100,55,9816,23
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,170241,3,1,2,33900,55,4999,23
2013,FIAT,LINEA,DIESEL,MANUAL,117312,9,0,0,33800,70,2343,23
2015,RENAULT,SYMBOL,DIESEL,MANUAL,82628,1,2,0,36000,66,8164,23
2013,RENAULT,CLIO,PETROL,MANUAL,26668,4,0,0,33900,75,0,23
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,177833,5,0,1,33900,55,2056,23
2014,FIAT,LINEA,DIESEL,MANUAL,76518,2,3,0,32300,70,6228,23
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,44088,5,2,0,36800,68,11955,23
2012,RENAULT,CLIO_IV,DIESEL,MANUAL,174487,2,0,0,33800,55,1979,23
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,183410,3,0,0,33400,55,1341,23
2014,HYUNDAI,I20,DIESEL,MANUAL,119009,6,0,0,35300,66,4093,23
2014,HYUNDAI,I20,DIESEL,MANUAL,160885,1,0,0,36300,66,759,23
2013,OPEL,CORSA,DIESEL,MANUAL,152244,1,0,0,34500,55,1450,23
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,165341,0,1,0,34400,55,3687,23
2014,FIAT,LINEA,DIESEL,MANUAL,227581,0,0,0,34000,70,0,23
2013,RENAULT,CLIO,DIESEL,MANUAL,113191,2,2,0,35300,55,7403,23
2014,RENAULT,CLIO_IV,DIESEL,MANUAL,130611,3,2,0,36200,55,6245,23
2015,RENAULT,SYMBOL,DIESEL,MANUAL,81420,8,0,1,35400,66,5440,23
2014,DACIA,LOGAN,DIESEL,MANUAL,84712,2,1,0,35000,55,5379,23
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,162586,2,1,1,34600,55,1041,23
2013,OPEL,CORSA,DIESEL,MANUAL,116390,3,0,0,34000,55,1190,23
2012,RENAULT,FLUENCE,DIESEL,MANUAL,246053,0,0,0,35500,66,0,23
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,179893,0,0,1,34500,55,693,23
2014,FIAT,LINEA,DIESEL,MANUAL,33676,6,0,0,34200,70,1918,23
2011,FORD,FOCUS,DIESEL,MANUAL,160911,6,3,0,34000,80,1000,23
2015,RENAULT,SYMBOL,DIESEL,MANUAL,81251,4,0,0,36100,55,5416,23
2013,OPEL,CORSA,DIESEL,MANUAL,114494,3,0,0,34500,55,570,23
2012,HYUNDAI,ACCENT_BLUE,DIESEL,AUTOMATIC,77298,5,4,0,36700,94,12368,23
2015,FIAT,LINEA,DIESEL,MANUAL,80525,5,1,0,35900,70,5121,23
2013,FIAT,LINEA,DIESEL,MANUAL,116045,2,0,0,35500,70,1140,23
2015,PEUGEOT,301,DIESEL,MANUAL,66736,2,3,1,38000,68,10971,23
2015,PEUGEOT,301,DIESEL,MANUAL,60514,7,1,0,37600,68,6151,23
2015,RENAULT,SYMBOL,DIESEL,MANUAL,112386,1,1,0,37500,66,2008,23
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,64208,6,0,0,39700,68,4671,23
2008,HONDA,JAZZ,PETROL,AUTOMATIC,81898,2,0,1,37000,61,2648,23
2015,RENAULT,SYMBOL,DIESEL,MANUAL,82271,4,0,0,36100,66,4554,23
2015,TOYOTA,YARIS,PETROL,MANUAL,36843,1,0,0,35300,51,0,23
2013,HYUNDAI,ACCENT_BLUE,DIESEL,MANUAL,186215,0,1,0,39700,94,2546,23
2015,RENAULT,CLIO_IV,PETROL,MANUAL,61260,0,0,0,38000,54,0,23
2015,FIAT,LINEA,DIESEL,MANUAL,94013,0,1,0,36800,70,6225,23
2014,RENAULT,CLIO,DIESEL,MANUAL,143275,3,0,0,38100,55,1614,23
2014,HYUNDAI,I20,DIESEL,MANUAL,107805,1,0,0,38100,66,216,23
2015,PEUGEOT,301,DIESEL,MANUAL,78914,2,3,1,38000,68,6039,23
2015,FIAT,LINEA,DIESEL,MANUAL,75915,5,0,1,36400,70,3739,23
2013,RENAULT,SYMBOL,DIESEL,MANUAL,112829,0,0,0,36200,66,261,23
2015,RENAULT,SYMBOL,DIESEL,MANUAL,94308,0,2,1,37200,66,3256,23
2015,RENAULT,SYMBOL,DIESEL,MANUAL,93942,2,0,0,37100,66,2088,23
2008,TOYOTA,AURIS,DIESEL,AUTOMATIC,121542,0,2,0,39500,66,5460,23
2015,FIAT,LINEA,DIESEL,MANUAL,60805,4,1,0,37400,70,4182,23
2015,RENAULT,SYMBOL,DIESEL,MANUAL,81570,3,0,0,37100,66,2299,23
2012,RENAULT,FLUENCE,DIESEL,MANUAL,164754,1,0,0,36500,66,560,23
2014,RENAULT,SYMBOL,DIESEL,MANUAL,75636,0,0,0,38800,66,0,23
2015,RENAULT,SYMBOL,DIESEL,MANUAL,47366,3,1,0,37300,66,3633,23
2015,FIAT,LINEA,DIESEL,MANUAL,55058,2,1,0,36700,70,4043,23
2015,PEUGEOT,301,DIESEL,MANUAL,92496,4,0,0,38500,68,4160,23
2014,RENAULT,CLIO,DIESEL,MANUAL,142893,2,0,0,38400,55,561,23
2014,RENAULT,CLIO,DIESEL,MANUAL,130391,3,0,0,37200,55,1246,23
2011,TOYOTA,AURIS,PETROL,MANUAL,101470,0,0,0,38700,73,0,23
2015,RENAULT,SYMBOL,DIESEL,MANUAL,89996,1,0,1,38000,66,1664,23
2014,RENAULT,CLIO,DIESEL,MANUAL,127584,2,1,0,37700,55,2303,23
2014,RENAULT,CLIO_IV,DIESEL,MANUAL,142775,0,0,1,36800,55,0,23
2015,RENAULT,CLIO,DIESEL,MANUAL,81312,4,1,0,40400,55,5611,23
2014,RENAULT,CLIO,DIESEL,MANUAL,66439,3,1,1,38900,55,5568,23
2012,HYUNDAI,ACCENT_BLUE,DIESEL,AUTOMATIC,123194,3,1,1,38900,94,7898,23
2015,RENAULT,SYMBOL,DIESEL,MANUAL,55213,1,1,1,38000,66,2346,23
2014,HYUNDAI,I20,PETROL,MANUAL,44080,1,0,0,36100,62,1936,23
2015,FIAT,LINEA,DIESEL,MANUAL,66132,0,0,1,38600,70,5960,23
2014,FORD,FIESTA,DIESEL,MANUAL,102583,7,0,0,38500,55,1000,23
2015,PEUGEOT,301,DIESEL,MANUAL,95666,5,0,1,38500,68,0,23
2014,RENAULT,CLIO,DIESEL,MANUAL,93165,0,2,0,37800,55,4719,23
2010,FORD,FIESTA,DIESEL,MANUAL,54000,1,0,0,39000,68,511,23
2014,RENAULT,CLIO,DIESEL,MANUAL,109063,0,0,0,38000,55,6135,23
2012,FORD,FOCUS,DIESEL,MANUAL,150662,2,4,0,37100,70,15137,23
2011,TOYOTA,COROLLA,DIESEL,MANUAL,130100,7,0,0,46100,66,4377,23
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,103272,0,0,1,39300,68,668,23
2015,FIAT,LINEA,DIESEL,MANUAL,75377,1,0,1,38200,70,1187,23
2014,VOLKSWAGEN,POLO,DIESEL,MANUAL,115075,2,1,1,38100,55,5049,23
2014,RENAULT,CLIO_IV,DIESEL,MANUAL,126871,0,0,0,39200,55,0,23
2014,RENAULT,CLIO,DIESEL,MANUAL,108876,2,0,0,39100,,642,23
2014,RENAULT,CLIO,DIESEL,MANUAL,98113,1,0,0,39000,55,4036,23
2010,VOLKSWAGEN,SCIROCCO,PETROL,AUTOMATIC,161257,8,0,0,43000,90,11852,23
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,27763,1,1,0,40000,68,2207,23
2012,CHEVROLET,CRUZE,PETROL,AUTOMATIC,32863,2,0,0,39100,91,5045,23
2014,RENAULT,CLIO,DIESEL,MANUAL,77305,0,0,1,41400,55,2060,23
2016,RENAULT,SYMBOL,DIESEL,MANUAL,40076,1,1,0,41500,66,2824,23
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,62029,0,0,0,41300,68,0,23
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,78363,0,0,1,40900,68,0,23
2014,RENAULT,CLIO_IV,DIESEL,MANUAL,105575,0,0,0,40000,55,1098,23
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,138765,2,1,1,43100,81,9309,23
2010,PEUGEOT,5008,DIESEL,AUTOMATIC,233077,1,2,0,41600,80,0,23
2015,RENAULT,CLIO,DIESEL,MANUAL,88112,1,1,0,43300,55,2783,23
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,55859,0,0,1,41100,68,718,23
2014,RENAULT,CLIO,DIESEL,MANUAL,83709,0,0,0,40900,55,523,23
2014,RENAULT,CLIO,DIESEL,MANUAL,89595,0,0,0,40100,55,865,23
2014,FIAT,LINEA,DIESEL,MANUAL,145275,0,0,0,38800,77,0,23
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,169506,8,1,0,43700,81,757,23
2013,FORD,FIESTA,DIESEL,MANUAL,46522,2,0,0,41800,55,0,23
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,28077,0,0,0,41200,68,1315,23
2015,RENAULT,CLIO,DIESEL,MANUAL,84800,1,0,0,43000,55,0,23
2016,FIAT,EGEA,DIESEL,MANUAL,18596,1,5,0,46000,70,13125,23
2013,NISSAN,MICRA,PETROL,AUTOMATIC,57025,0,0,0,44400,59,0,23
2013,TOYOTA,YARIS,DIESEL,MANUAL,86661,2,0,0,43600,66,747,23
2016,RENAULT,SYMBOL,DIESEL,MANUAL,26140,3,0,0,41100,66,1132,23
2016,RENAULT,SYMBOL,DIESEL,MANUAL,42074,0,0,0,42200,66,2050,23
2016,RENAULT,SYMBOL,DIESEL,MANUAL,35088,1,0,0,42300,66,0,23
2013,OPEL,ASTRA,DIESEL,MANUAL,151913,3,0,0,46000,70,2501,23
2013,OPEL,ASTRA,DIESEL,MANUAL,122482,8,1,0,45500,70,1355,23
2015,VOLKSWAGEN,POLO,DIESEL,MANUAL,49103,4,2,0,45100,55,10125,23
2016,DACIA,LOGAN,DIESEL,MANUAL,36316,0,0,0,44800,55,0,23
2014,RENAULT,FLUENCE,DIESEL,MANUAL,168548,0,0,1,46600,66,785,23
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,143888,3,2,1,44500,81,6685,23
2015,RENAULT,CLIO_IV,DIESEL,MANUAL,66137,0,0,0,44200,55,0,23
2016,RENAULT,SYMBOL,DIESEL,MANUAL,26545,0,0,0,42600,66,1414,23
2011,CITROEN,C4,PETROL,AUTOMATIC,54947,0,1,0,47300,115,1663,23
2015,FORD,FIESTA,DIESEL,MANUAL,59347,3,0,1,45700,55,0,23
2014,VOLKSWAGEN,POLO,DIESEL,MANUAL,65452,3,2,1,41500,,2255,23
2016,FIAT,LINEA,DIESEL,MANUAL,25199,0,0,0,45000,70,0,23
2016,FIAT,LINEA,DIESEL,MANUAL,26521,0,0,0,44800,70,0,23
2016,FIAT,LINEA,DIESEL,MANUAL,23955,0,0,0,44800,70,0,23
2016,FIAT,LINEA,DIESEL,MANUAL,19731,0,0,0,45000,70,0,23
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,103673,5,0,0,43200,81,0,23
2013,FORD,FOCUS,DIESEL,MANUAL,118151,2,6,0,48200,70,2990,23
2016,PEUGEOT,301,DIESEL,MANUAL,16462,0,0,0,46900,68,0,23
2013,OPEL,ASTRA,DIESEL,MANUAL,157221,2,0,0,47400,70,1760,23
2012,VOLKSWAGEN,POLO,DIESEL,AUTOMATIC,156500,0,0,0,46600,66,0,23
2016,NISSAN,MICRA,PETROL,AUTOMATIC,18999,1,2,0,43900,59,5199,23
2014,RENAULT,FLUENCE,DIESEL,MANUAL,129548,3,0,0,46900,66,0,23
2014,RENAULT,FLUENCE,DIESEL,MANUAL,131618,1,1,0,45700,66,0,23
2014,NISSAN,MICRA,PETROL,AUTOMATIC,16052,2,0,0,47100,59,0,23
2013,OPEL,ASTRA,DIESEL,MANUAL,146502,3,0,1,48300,70,0,23
2014,HYUNDAI,ACCENT_BLUE,DIESEL,AUTOMATIC,128629,0,0,0,47300,94,2369,23
2012,FIAT,BRAVA,DIESEL,AUTOMATIC,160388,0,0,0,40300,,0,23
2013,NISSAN,JUKE,DIESEL,MANUAL,59482,2,1,0,47300,81,10408,23
2016,RENAULT,CLIO_IV,DIESEL,MANUAL,40251,2,0,0,46300,55,1040,23
2013,OPEL,ASTRA,DIESEL,MANUAL,149180,1,0,0,48200,70,118,23
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,76904,8,0,0,47000,81,7755,23
2015,RENAULT,CLIO,DIESEL,AUTOMATIC,152248,1,1,1,50500,66,6047,23
2015,RENAULT,CLIO,DIESEL,AUTOMATIC,152248,1,1,0,50500,66,6047,23
2015,RENAULT,FLUENCE,DIESEL,MANUAL,69444,2,1,0,49300,66,8714,23
2015,PEUGEOT,208,DIESEL,AUTOMATIC,32359,1,3,0,49500,68,500,23
2011,OPEL,ASTRA,PETROL,AUTOMATIC,101463,4,0,0,49200,85,0,23
2015,FORD,TOURNEO,DIESEL,MANUAL,60508,0,2,0,49500,70,8822,23
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,72255,5,1,0,48500,81,5445,23
